회사명,거래소코드,회계년도,배당금(*)(IFRS)(천원)
안국약품(주),001540,2016/12,2520802
안국약품(주),001540,2017/12,2521012
안국약품(주),001540,2018/12,2521012
안국약품(주),001540,2019/12,2521012
알리코제약(주),260660,2010/12,
알리코제약(주),260660,2011/12,
알리코제약(주),260660,2012/12,
알리코제약(주),260660,2013/12,
알리코제약(주),260660,2014/12,
알리코제약(주),260660,2015/12,0
알리코제약(주),260660,2016/12,243333
알리코제약(주),260660,2017/12,0
알리코제약(주),260660,2018/12,0
알리코제약(주),260660,2019/12,0
알서포트(주),131370,2010/12,
알서포트(주),131370,2011/12,
알서포트(주),131370,2012/12,
알서포트(주),131370,2013/12,309088
알서포트(주),131370,2014/12,0
알서포트(주),131370,2015/12,0
알서포트(주),131370,2016/12,0
알서포트(주),131370,2017/12,0
알서포트(주),131370,2018/12,520656
알서포트(주),131370,2019/12,1040222
알에스오토메이션(주),140670,2011/12,0
알에스오토메이션(주),140670,2012/12,0
알에스오토메이션(주),140670,2013/12,0
알에스오토메이션(주),140670,2014/12,0
알에스오토메이션(주),140670,2015/12,0
알에스오토메이션(주),140670,2016/12,0
알에스오토메이션(주),140670,2017/12,909648
알에스오토메이션(주),140670,2018/12,0
알에스오토메이션(주),140670,2019/12,0
알에프머트리얼즈(주),327260,2018/12,0
알에프머트리얼즈(주),327260,2019/12,0
알에프에이치아이씨(주),218410,2015/12,
알에프에이치아이씨(주),218410,2016/12,
알에프에이치아이씨(주),218410,2017/12,1092690
알에프에이치아이씨(주),218410,2018/12,4489192
알에프에이치아이씨(주),218410,2019/12,4767420
압타바이오(주),293780,2016/12,
압타바이오(주),293780,2017/12,
압타바이오(주),293780,2018/12,0
압타바이오(주),293780,2019/12,0
애경산업(주),018250,2010/12,
애경산업(주),018250,2011/12,
애경산업(주),018250,2012/12,
애경산업(주),018250,2013/12,
애경산업(주),018250,2014/12,
애경산업(주),018250,2015/12,3198349
애경산업(주),018250,2016/12,4264465
애경산업(주),018250,2017/12,7462814
애경산업(주),018250,2018/12,11819756
애경산업(주),018250,2019/12,11884466
애경케미칼(주),161000,2012/12,1601208
애경케미칼(주),161000,2013/12,4803623
애경케미칼(주),161000,2014/12,6084589
애경케미칼(주),161000,2015/12,6084589
애경케미칼(주),161000,2016/12,9607245
애경케미칼(주),161000,2017/12,11047453
애경케미칼(주),161000,2018/12,11047453
애경케미칼(주),161000,2019/12,11047453
애니젠(주),196300,2010/12,
애니젠(주),196300,2011/12,
애니젠(주),196300,2012/12,0
애니젠(주),196300,2013/12,0
애니젠(주),196300,2014/12,0
애니젠(주),196300,2015/12,0
애니젠(주),196300,2016/12,0
애니젠(주),196300,2017/12,0
애니젠(주),196300,2018/12,0
애니젠(주),196300,2019/12,0
애머릿지코퍼레이션,900100,2010/12,0
애머릿지코퍼레이션,900100,2011/12,0
애머릿지코퍼레이션,900100,2012/12,0
애머릿지코퍼레이션,900100,2013/12,0
애머릿지코퍼레이션,900100,2014/12,0
애머릿지코퍼레이션,900100,2015/12,0
애머릿지코퍼레이션,900100,2016/12,0
애머릿지코퍼레이션,900100,2017/12,0
애머릿지코퍼레이션,900100,2018/12,0
애머릿지코퍼레이션,900100,2019/12,0
앱클론(주),174900,2013/12,0
앱클론(주),174900,2014/12,0
앱클론(주),174900,2015/12,0
앱클론(주),174900,2016/12,0
앱클론(주),174900,2017/12,0
앱클론(주),174900,2018/12,0
앱클론(주),174900,2019/12,0
어보브반도체(주),102120,2010/12,466830
어보브반도체(주),102120,2011/12,343415
어보브반도체(주),102120,2012/12,597476
어보브반도체(주),102120,2013/12,853537
어보브반도체(주),102120,2014/12,682830
어보브반도체(주),102120,2015/12,670830
어보브반도체(주),102120,2016/12,841037
어보브반도체(주),102120,2017/12,1252711
어보브반도체(주),102120,2018/12,1476253
어보브반도체(주),102120,2019/12,3290563
에브리봇(주),270660,2015/12,
에브리봇(주),270660,2016/12,
에브리봇(주),270660,2017/12,
에브리봇(주),270660,2018/12,
에브리봇(주),270660,2019/12,
에스넷시스템(주),038680,2010/12,0
에스넷시스템(주),038680,2011/12,742171
에스넷시스템(주),038680,2012/12,742171
에스넷시스템(주),038680,2013/12,1484341
에스넷시스템(주),038680,2014/12,749699
에스넷시스템(주),038680,2015/12,374850
에스넷시스템(주),038680,2016/12,0
에스넷시스템(주),038680,2017/12,748535
에스넷시스템(주),038680,2018/12,1505806
에스넷시스템(주),038680,2019/12,1772546
에스디바이오센서(주),137310,2010/12,
에스디바이오센서(주),137310,2011/12,
에스디바이오센서(주),137310,2012/12,
에스디바이오센서(주),137310,2013/12,
에스디바이오센서(주),137310,2014/12,
에스디바이오센서(주),137310,2015/12,
에스디바이오센서(주),137310,2016/12,
에스디바이오센서(주),137310,2017/12,
에스디바이오센서(주),137310,2018/12,
에스디바이오센서(주),137310,2019/12,
에스디엔(주),099220,2010/12,984191
에스디엔(주),099220,2011/12,2432792
에스디엔(주),099220,2012/12,0
에스디엔(주),099220,2013/12,0
에스디엔(주),099220,2014/12,0
에스디엔(주),099220,2015/12,0
에스디엔(주),099220,2016/12,0
에스디엔(주),099220,2017/12,0
에스디엔(주),099220,2018/12,0
에스디엔(주),099220,2019/12,0
에스맥(주),097780,2010/12,1100063
에스맥(주),097780,2011/12,2446127
에스맥(주),097780,2012/12,1221564
에스맥(주),097780,2013/12,1285575
에스맥(주),097780,2014/12,0
에스맥(주),097780,2015/12,0
에스맥(주),097780,2016/12,0
에스맥(주),097780,2017/12,0
에스맥(주),097780,2018/12,0
에스맥(주),097780,2019/12,0
에스비더블유생명과학(주),151910,2010/12,0
에스비더블유생명과학(주),151910,2011/12,0
에스비더블유생명과학(주),151910,2012/12,823192
에스비더블유생명과학(주),151910,2013/12,1373220
에스비더블유생명과학(주),151910,2014/12,1775839
에스비더블유생명과학(주),151910,2015/12,0
에스비더블유생명과학(주),151910,2016/12,0
에스비더블유생명과학(주),151910,2017/12,0
에스비더블유생명과학(주),151910,2018/12,0
에스비더블유생명과학(주),151910,2019/12,0
에스비아이핀테크솔루션즈(주),950110,2013/03,0
에스비아이핀테크솔루션즈(주),950110,2014/03,0
에스비아이핀테크솔루션즈(주),950110,2015/03,0
에스비아이핀테크솔루션즈(주),950110,2016/03,0
에스비아이핀테크솔루션즈(주),950110,2017/03,0
에스비아이핀테크솔루션즈(주),950110,2018/03,0
에스비아이핀테크솔루션즈(주),950110,2019/03,0
에스씨아이평가정보(주),036120,2010/12,0
에스씨아이평가정보(주),036120,2011/12,0
에스씨아이평가정보(주),036120,2012/12,0
에스씨아이평가정보(주),036120,2013/12,0
에스씨아이평가정보(주),036120,2014/12,0
에스씨아이평가정보(주),036120,2015/12,0
에스씨아이평가정보(주),036120,2016/12,0
에스씨아이평가정보(주),036120,2017/12,0
에스씨아이평가정보(주),036120,2018/12,0
에스씨아이평가정보(주),036120,2019/12,2386574
에스씨엠생명과학(주),298060,2015/12,0
에스씨엠생명과학(주),298060,2016/12,0
에스씨엠생명과학(주),298060,2017/12,0
에스씨엠생명과학(주),298060,2018/12,0
에스씨엠생명과학(주),298060,2019/12,0
에스엔유프리시젼(주),080000,2010/12,1016331
에스엔유프리시젼(주),080000,2011/12,0
에스엔유프리시젼(주),080000,2012/12,0
에스엔유프리시젼(주),080000,2013/12,0
에스엔유프리시젼(주),080000,2014/12,0
에스엔유프리시젼(주),080000,2015/12,0
에스엔유프리시젼(주),080000,2016/12,0
에스엔유프리시젼(주),080000,2017/12,0
에스엔유프리시젼(주),080000,2018/12,0
에스엔유프리시젼(주),080000,2019/12,0
에스엔케이폴리텍(주),091340,2010/12,1185000
에스엔케이폴리텍(주),091340,2011/12,1185000
에스엔케이폴리텍(주),091340,2012/12,1185000
에스엔케이폴리텍(주),091340,2013/12,0
에스엔케이폴리텍(주),091340,2014/12,0
에스엔케이폴리텍(주),091340,2015/12,0
에스엔케이폴리텍(주),091340,2016/12,0
에스엔케이폴리텍(주),091340,2017/12,0
에스엔케이폴리텍(주),091340,2018/12,0
에스엔케이폴리텍(주),091340,2019/12,0
에스엘(주),005850,2010/03,4699182
에스엘(주),005850,2011/03,6773018
에스엘(주),005850,2012/12,5079764
에스엘(주),005850,2013/12,5079764
에스엘(주),005850,2014/12,6773018
에스엘(주),005850,2015/12,8466273
에스엘(주),005850,2016/12,8804923
에스엘(주),005850,2017/12,13546036
에스엘(주),005850,2018/12,13546036
에스엘(주),005850,2019/12,18579408
에스와이(주),109610,2010/12,
에스와이(주),109610,2011/12,
에스와이(주),109610,2012/12,
에스와이(주),109610,2013/12,
에스와이(주),109610,2014/12,
에스와이(주),109610,2015/12,0
에스와이(주),109610,2016/12,0
에스와이(주),109610,2017/12,0
에스와이(주),109610,2018/12,0
에스와이(주),109610,2019/12,0
에스지씨에너지(주),005090,2010/12,3559281
에스지씨에너지(주),005090,2011/12,3549645
에스지씨에너지(주),005090,2012/12,3640814
에스지씨에너지(주),005090,2013/12,3595718
에스지씨에너지(주),005090,2014/12,3594346
에스지씨에너지(주),005090,2015/12,3640814
에스지씨에너지(주),005090,2016/12,3640814
에스지씨에너지(주),005090,2017/12,0
에스지씨에너지(주),005090,2018/12,1987400
에스지씨에너지(주),005090,2019/12,4472788
에스지씨이테크건설(주),016250,2010/12,1359750
에스지씨이테크건설(주),016250,2011/12,1359750
에스지씨이테크건설(주),016250,2012/12,1359750
에스지씨이테크건설(주),016250,2013/12,0
에스지씨이테크건설(주),016250,2014/12,1356121
에스지씨이테크건설(주),016250,2015/12,1356121
에스지씨이테크건설(주),016250,2016/12,2034181
에스지씨이테크건설(주),016250,2017/12,2034181
에스지씨이테크건설(주),016250,2018/12,2627077
에스지씨이테크건설(주),016250,2019/12,3926366
에스지에이(주),049470,2010/12,0
에스지에이(주),049470,2011/12,0
에스지에이(주),049470,2012/12,0
에스지에이(주),049470,2013/12,0
에스지에이(주),049470,2014/12,0
에스지에이(주),049470,2015/12,0
에스지에이(주),049470,2016/12,0
에스지에이(주),049470,2017/12,0
에스지에이(주),049470,2018/12,0
에스지에이(주),049470,2019/12,0
에스지에이솔루션즈(주),184230,2014/06,
에스지에이솔루션즈(주),184230,2015/06,0
에스지에이솔루션즈(주),184230,2016/12,0
에스지에이솔루션즈(주),184230,2017/12,0
에스지에이솔루션즈(주),184230,2018/12,0
에스지에이솔루션즈(주),184230,2019/12,0
에스지이(주),255220,2012/12,
에스지이(주),255220,2013/12,
에스지이(주),255220,2014/12,0
에스지이(주),255220,2015/12,591017
에스지이(주),255220,2016/12,0
에스지이(주),255220,2017/12,500000
에스지이(주),255220,2018/12,705083
에스지이(주),255220,2019/12,0
에스케이(주),034730,2010/12,0
에스케이(주),034730,2011/12,47500000
에스케이(주),034730,2012/12,56875000
에스케이(주),034730,2013/12,67206000
에스케이(주),034730,2014/12,88000000
에스케이(주),034730,2015/12,191750000
에스케이(주),034730,2016/12,208666000
에스케이(주),034730,2017/12,225583000
에스케이(주),034730,2018/12,225583000
에스케이(주),034730,2019/12,211503000
에스케이가스(주),018670,2010/12,11142998
에스케이가스(주),018670,2011/12,12723761
에스케이가스(주),018670,2012/12,14185761
에스케이가스(주),018670,2013/12,14602986
에스케이가스(주),018670,2014/12,17274767
에스케이가스(주),018670,2015/12,17444372
에스케이가스(주),018670,2016/12,22770341
에스케이가스(주),018670,2017/12,22994559
에스케이가스(주),018670,2018/12,26722510
에스케이가스(주),018670,2019/12,26981476
에스케이네트웍스(주),001740,2010/12,37248000
에스케이네트웍스(주),001740,2011/12,37248000
에스케이네트웍스(주),001740,2012/12,37248000
에스케이네트웍스(주),001740,2013/12,0
에스케이네트웍스(주),001740,2014/12,24833000
에스케이네트웍스(주),001740,2015/12,24833000
에스케이네트웍스(주),001740,2016/12,24833000
에스케이네트웍스(주),001740,2017/12,28881000
에스케이네트웍스(주),001740,2018/12,28881000
에스케이네트웍스(주),001740,2019/12,28881000
에스케이디스커버리(주),006120,2010/12,10352641
에스케이디스커버리(주),006120,2011/12,8310284
에스케이디스커버리(주),006120,2012/12,8310284
에스케이디스커버리(주),006120,2013/12,8310284
에스케이디스커버리(주),006120,2014/12,6267927
에스케이디스커버리(주),006120,2015/12,7305990
에스케이디스커버리(주),006120,2016/12,8500178
에스케이디스커버리(주),006120,2017/12,9174976
에스케이디스커버리(주),006120,2018/12,12297473
에스케이디스커버리(주),006120,2019/12,14335744
에스케이디앤디(주),210980,2010/12,
에스케이디앤디(주),210980,2011/12,
에스케이디앤디(주),210980,2012/12,
에스케이디앤디(주),210980,2013/12,
에스케이디앤디(주),210980,2014/12,3988400
에스케이디앤디(주),210980,2015/12,4308000
에스케이디앤디(주),210980,2016/12,5708100
에스케이디앤디(주),210980,2017/12,9692616
에스케이디앤디(주),210980,2018/12,11393714
에스케이디앤디(주),210980,2019/12,11393714
에스케이렌터카(주),068400,2010/12,0
에스케이렌터카(주),068400,2011/12,0
에스케이렌터카(주),068400,2012/12,0
에스케이렌터카(주),068400,2013/12,0
에스케이렌터카(주),068400,2014/12,0
에스케이렌터카(주),068400,2015/12,0
에스케이렌터카(주),068400,2016/12,0
에스케이렌터카(주),068400,2017/12,0
에스케이렌터카(주),068400,2018/12,0
에스케이렌터카(주),068400,2019/12,0
에스케이바이오사이언스(주),302440,2018/12,0
에스케이바이오사이언스(주),302440,2019/12,0
에스케이바이오팜(주),326030,2011/12,0
에스케이바이오팜(주),326030,2012/12,0
에스케이바이오팜(주),326030,2013/12,0
에스케이바이오팜(주),326030,2014/12,0
에스케이바이오팜(주),326030,2015/12,0
에스케이바이오팜(주),326030,2016/12,0
에스케이바이오팜(주),326030,2017/12,0
에스케이바이오팜(주),326030,2018/12,0
에스케이바이오팜(주),326030,2019/12,0
에스케이씨(주),011790,2010/12,14348916
에스케이씨(주),011790,2011/12,17963095
에스케이씨(주),011790,2012/12,17963095
에스케이씨(주),011790,2013/12,17963095
에스케이씨(주),011790,2014/12,19832252
에스케이씨(주),011790,2015/12,27381206
에스케이씨(주),011790,2016/12,27030630
에스케이씨(주),011790,2017/12,31878499
에스케이씨(주),011790,2018/12,35420554
에스케이씨(주),011790,2019/12,35420554
에스케이아이이테크놀로지(주),361610,2019/12,0
에스케이케미칼(주),285130,2017/12,0
에스케이케미칼(주),285130,2018/12,5283048
에스케이케미칼(주),285130,2019/12,6007015
에스케이텔레콤(주),017670,2010/12,597197992
에스케이텔레콤(주),017670,2011/12,585437992
에스케이텔레콤(주),017670,2012/12,585437992
에스케이텔레콤(주),017670,2013/12,595865222
에스케이텔레콤(주),017670,2014/12,595865000
에스케이텔레콤(주),017670,2015/12,635482000
에스케이텔레콤(주),017670,2016/12,635482000
에스케이텔레콤(주),017670,2017/12,635482000
에스케이텔레콤(주),017670,2018/12,646828000
에스케이텔레콤(주),017670,2019/12,658228000
에스케이하이닉스(주),000660,2010/12,88541000
에스케이하이닉스(주),000660,2011/12,0
에스케이하이닉스(주),000660,2012/12,0
에스케이하이닉스(주),000660,2013/12,0
에스케이하이닉스(주),000660,2014/12,218401000
